Document ID,Status,Source Text,Summary,Detected Language,Detected Language Score,Document Sentiment,Document Sentiment +/-,Date
5270,PROCESSED,How the Stock Market Can Avoid the Next ‘Big Red Wave’ of Selling,How the Stock Market Can Avoid the Next ‘Big Red Wave’ of Selling... ,English,0.1777001,0,neutral,"Nov. 26, 2018 at 12:20 p.m. ET"
5271,PROCESSED,Beware of hackers who impersonate your favorite brands this holiday season,Beware of hackers who impersonate your favorite brands this holiday season... ,English,0.21267971,0.600000024,positive,"Nov. 26, 2018 at 12:13 p.m. ET"
5272,PROCESSED,Here’s how the S&P 500 can avoid the next ‘Big Red Wave’ of selling,Here’s how the S&P 500 can avoid the next ‘Big Red Wave’ of selling... ,English,0.17238967,0,neutral,"Nov. 26, 2018 at 9:30 a.m. ET"
5273,PROCESSED,What NOT to buy on Cyber Monday,What NOT to buy on Cyber Monday... ,English,0.17137149,0,neutral,"Nov. 26, 2018 at 9:25 a.m. ET"
5274,PROCESSED,Kering to take back control of e-commerce,Kering to take back control of e-commerce... ,Danish,0.117414206,0,neutral,"Nov. 26, 2018 at 7:33 a.m. ET"
5275,PROCESSED,Online retail sales on Thanksgiving day jump 28% from last year,Online retail sales on Thanksgiving day jump 28% from last year... ,English,0.3283217,0,neutral,"Nov. 26, 2018 at 7:01 a.m. ET"
5276,PROCESSED,Apple's stock climbs 2.0% premarket after falling 11% last week,Apple's stock climbs 2.0% premarket after falling 11% last week... ,English,0.42695454,0,neutral,"Nov. 26, 2018 at 6:59 a.m. ET"
5277,PROCESSED,Americans spent over $3 billion last year fixing their smartphone screens,Americans spent over $3 billion last year fixing their smartphone screens... ,English,0.41304106,0,neutral,"Nov. 25, 2018 at 3:30 p.m. ET"
5278,PROCESSED,Gloomy forecasts slash tech valuations as Silicon Valley chokes on smoke,Gloomy forecasts slash tech valuations as Silicon Valley chokes on smoke... ,English,0.13817498,-0.486504078,negative,"Nov. 25, 2018 at 10:46 a.m. ET"
5279,PROCESSED,Apple’s stock tumble makes it unanimous — the FAANG bull market has ended,Apple’s stock tumble makes it unanimous — the FAANG bull market has ended... ,English,0.19258523,0,neutral,"Nov. 25, 2018 at 10:45 a.m. ET"
5280,PROCESSED,What Reviewers Are Saying About the New Apple MacBook Air,What Reviewers Are Saying About the New Apple MacBook Air... ,English,0.23825574,0,neutral,"Nov. 25, 2018 at 8:00 a.m. ET"
5281,PROCESSED,Dow Stocks Drop 4.4% in a Turkey of a Week,Dow Stocks Drop 4.4% in a Turkey of a Week... ,English,0.09724077,0,neutral,"Nov. 23, 2018 at 8:18 p.m. ET"
5282,PROCESSED,Why Lumentum Is Not Just an Apple iPhone Supplier,Why Lumentum Is Not Just an Apple iPhone Supplier... ,English,0.1734195,0,neutral,"Nov. 23, 2018 at 7:54 p.m. ET"
5283,PROCESSED,"A death cross is forming in U.S. oil, underlining the unraveling of crude prices","A death cross is forming in U.S. oil, underlining the unraveling of crude prices... ",English,0.11357665,-0.515642881,negative,"Nov. 23, 2018 at 7:39 p.m. ET"
5284,PROCESSED,Hedge Funds Have a Missed Opportunity That Could Be Hurting Results,Hedge Funds Have a Missed Opportunity That Could Be Hurting Results... ,English,0.14109182,-0.579999983,negative,"Nov. 23, 2018 at 6:59 p.m. ET"
5285,PROCESSED,The market right now doesn’t care how fantastic your stocks are,The market right now doesn’t care how fantastic your stocks are... ,English,0.25453547,0.600000024,positive,"Nov. 23, 2018 at 6:49 p.m. ET"
5286,PROCESSED,Here are some of the best laptop/computer deals on Black Friday,Here are some of the best laptop/computer deals on Black Friday... ,English,0.18524127,0.744000018,positive,"Nov. 23, 2018 at 10:13 a.m. ET"
5287,PROCESSED,6 things not to buy on Black Friday,6 things not to buy on Black Friday... ,English,0.15912849,0,neutral,"Nov. 23, 2018 at 10:09 a.m. ET"
5288,PROCESSED,"This is the next big line in the sand for Apple shares, say strategists","This is the next big line in the sand for Apple shares, say strategists... ",English,0.14865562,0.209999993,neutral,"Nov. 23, 2018 at 9:32 a.m. ET"
5289,PROCESSED,Why the bad news on Apple keeps on coming,Why the bad news on Apple keeps on coming... ,English,0.16752176,-0.600000024,negative,"Nov. 23, 2018 at 7:54 a.m. ET"
5290,PROCESSED,Apple to discount prices of cheaper iPhone X in Japan: WSJ,Apple to discount prices of cheaper iPhone X in Japan: WSJ... ,English,0.11231295,0,neutral,"Nov. 23, 2018 at 2:35 a.m. ET"
5291,PROCESSED,The poster child of bull-market excess just dimmed the prospects of the broader stock market,The poster child of bull-market excess just dimmed the prospects of the broader stock market... ,English,0.16113816,0,neutral,"Nov. 22, 2018 at 10:10 a.m. ET"
5292,PROCESSED,"Will this ‘buy, cry, die’ chart pattern signal a stock-market bottom?","Will this ‘buy, cry, die’ chart pattern signal a stock-market bottom?... ",English,0.11588191,0,neutral,"Nov. 22, 2018 at 6:02 a.m. ET"
5293,PROCESSED,Traders betting on a dovish Fed have it all wrong: SocGen economist,Traders betting on a dovish Fed have it all wrong: SocGen economist... ,English,0.12114455,-0.614000082,negative,"Nov. 21, 2018 at 2:10 p.m. ET"
5294,PROCESSED,The Dow Is Soaring 158 Points Because the Pie Looks Bigger,The Dow Is Soaring 158 Points Because the Pie Looks Bigger... ,English,0.16933797,0.533333182,positive,"Nov. 21, 2018 at 11:55 a.m. ET"
5295,PROCESSED,Apple iPhone Partner Foxconn Is Bracing for a ‘Very Difficult’ Year,Apple iPhone Partner Foxconn Is Bracing for a ‘Very Difficult’ Year... ,English,0.10962221,0,neutral,"Nov. 21, 2018 at 10:17 a.m. ET"
5296,PROCESSED,Jeffrey Gundlach says stocks still haven’t hit a ‘panic low’,Jeffrey Gundlach says stocks still haven’t hit a ‘panic low’... ,English,0.098049134,-1.125,negative,"Nov. 21, 2018 at 8:46 a.m. ET"
5297,PROCESSED,Apple's stock and the other FAANGs bounce after previous session's drubbing,Apple's stock and the other FAANGs bounce after previous session's drubbing... ,English,0.20493805,-0.439999998,negative,"Nov. 21, 2018 at 8:31 a.m. ET"
5298,PROCESSED,Misguided share buybacks are hollowing out companies’ balance sheets and will lead to even bigger stock-market trouble,Misguided share buybacks are hollowing out companies’ balance sheets and will lead to even bigger stock-market trouble... ,English,0.19856755,-0.499404788,negative,"Nov. 21, 2018 at 8:04 a.m. ET"
5299,PROCESSED,There’s a darker message for investors in the FAANG selloff,There’s a darker message for investors in the FAANG selloff... ,English,0.112351574,0,neutral,"Nov. 21, 2018 at 8:03 a.m. ET"
5300,PROCESSED,This Apple true believer just sold all of his firm’s shares,This Apple true believer just sold all of his firm’s shares... ,English,0.19660787,0.400000006,positive,"Nov. 21, 2018 at 8:02 a.m. ET"
5301,PROCESSED,"The tech-stock selloff is a golden opportunity to buy Amazon, Apple, Netflix and Tesla","The tech-stock selloff is a golden opportunity to buy Amazon, Apple, Netflix and Tesla... ",English,0.122985125,0.49000001,positive,"Nov. 21, 2018 at 8:02 a.m. ET"
5302,PROCESSED,"Apple's stock gains 1.1% premarket, after falling 4.8% Tuesday to close in bear-market territory","Apple's stock gains 1.1% premarket, after falling 4.8% Tuesday to close in bear-market territory... ",English,0.12995389,0,neutral,"Nov. 21, 2018 at 7:58 a.m. ET"
5303,PROCESSED,"Asian markets mixed, retreating then recovering as tech and energy stocks lead","Asian markets mixed, retreating then recovering as tech and energy stocks lead... ",English,0.17660661,0.469999999,positive,"Nov. 21, 2018 at 6:49 a.m. ET"
5304,PROCESSED,Apple could provide veterans with access to electronic medical records,Apple could provide veterans with access to electronic medical records... ,English,0.20691116,0,neutral,"Nov. 20, 2018 at 7:00 p.m. ET"
5305,PROCESSED,The Dow Plunged 552 Points Because Everybody’s Losing Now,The Dow Plunged 552 Points Because Everybody’s Losing Now... ,English,0.19487469,-0.699999988,negative,"Nov. 20, 2018 at 5:25 p.m. ET"
5306,PROCESSED,Dow finishes down 550 points as stocks erase 2018 gains,Dow finishes down 550 points as stocks erase 2018 gains... ,English,0.21374454,0,neutral,"Nov. 20, 2018 at 4:40 p.m. ET"
5307,PROCESSED,Treasury yields remain steady despite global stock selloff,Treasury yields remain steady despite global stock selloff... ,English,0.5204069,0,neutral,"Nov. 20, 2018 at 4:12 p.m. ET"
5308,PROCESSED,Apple iPhone Suppliers Tumble as BofA Chops Target Prices,Apple iPhone Suppliers Tumble as BofA Chops Target Prices... ,English,0.19788343,0,neutral,"Nov. 20, 2018 at 3:27 p.m. ET"
5309,PROCESSED,Here’s how to tell if stocks will enter a bear market or rise to new highs,Here’s how to tell if stocks will enter a bear market or rise to new highs... ,English,0.12672853,0.449999988,positive,"Nov. 20, 2018 at 1:15 p.m. ET"
5310,PROCESSED,"Bearish momentum accelerates, S&P 500 ventures under major support","Bearish momentum accelerates, S&P 500 ventures under major support... ",English,0.21461068,-0.542022228,negative,"Nov. 20, 2018 at 12:46 p.m. ET"
5311,PROCESSED,London stock drop in step with global equity rout,London stock drop in step with global equity rout... ,English,0.11548391,-0.600000024,negative,"Nov. 20, 2018 at 10:25 a.m. ET"
5312,PROCESSED,Dow tumbles nearly 600 points and all main stock-market gauges wipe out 2018 gains as tech shares get rocked,Dow tumbles nearly 600 points and all main stock-market gauges wipe out 2018 gains as tech shares get rocked... ,English,0.20289783,0,neutral,"Nov. 20, 2018 at 10:12 a.m. ET"
5313,PROCESSED,Goldman Sachs Slashes Apple Stock-Price Target For Third Time This Month,Goldman Sachs Slashes Apple Stock-Price Target For Third Time This Month... ,English,0.18385276,0,neutral,"Nov. 20, 2018 at 9:58 a.m. ET"
5314,PROCESSED,Ray Dalio says it’s just like the 1930s for investors right now’,Ray Dalio says it’s just like the 1930s for investors right now’... ,English,0.16659321,0,neutral,"Nov. 20, 2018 at 9:46 a.m. ET"
5315,PROCESSED,"All 30 Dow stocks fall premarket, led by Boeing and Apple","All 30 Dow stocks fall premarket, led by Boeing and Apple... ",English,0.16658476,0,neutral,"Nov. 20, 2018 at 9:17 a.m. ET"
5316,PROCESSED,"Target, TJX Slide as Dow Futures Fall Nearly 400 Points","Target, TJX Slide as Dow Futures Fall Nearly 400 Points... ",English,0.17920572,0,neutral,"Nov. 20, 2018 at 8:08 a.m. ET"
5317,PROCESSED,Apple target cut at Goldman amid concerns of 'deteriorating demand',Apple target cut at Goldman amid concerns of 'deteriorating demand'... ,English,0.18051772,-0.624000013,negative,"Nov. 20, 2018 at 8:53 a.m. ET"
5318,PROCESSED,"Apple's stock on track to open in bear-market territory, joining all other FAANG stocks","Apple's stock on track to open in bear-market territory, joining all other FAANG stocks... ",English,0.12901154,0.600000024,positive,"Nov. 20, 2018 at 7:51 a.m. ET"
5319,PROCESSED,"Apple's stock falls 2.1% premarket, on track to open in bear-market territory","Apple's stock falls 2.1% premarket, on track to open in bear-market territory... ",English,0.11883499,0.600000024,positive,"Nov. 20, 2018 at 7:31 a.m. ET"
5320,PROCESSED,Apple’s Tim Cook says tech regulation ‘inevitable’ because free market isn’t working,Apple’s Tim Cook says tech regulation ‘inevitable’ because free market isn’t working... ,English,0.7579942,0.400000006,positive,"Nov. 20, 2018 at 7:26 a.m. ET"
5321,PROCESSED,Netflix’s ‘death cross’ is the third for FAANG stocks and Nasdaq Composite is next,Netflix’s ‘death cross’ is the third for FAANG stocks and Nasdaq Composite is next... ,English,0.1510653,-0.600000024,negative,"Nov. 20, 2018 at 7:26 a.m. ET"
5322,PROCESSED,"Asian stocks drop as tech pullback, Nissan CEO’s arrest take toll","Asian stocks drop as tech pullback, Nissan CEO’s arrest take toll... ",English,0.2005968,0,neutral,"Nov. 20, 2018 at 7:16 a.m. ET"
5323,PROCESSED,FAANG Stocks Lose More Than $300 Billion in Value This Month,FAANG Stocks Lose More Than $300 Billion in Value This Month... ,English,0.15320659,0,neutral,"Nov. 19, 2018 at 6:35 p.m. ET"
5324,PROCESSED,"Apple, JD.Com Slip as U.S. Stocks Come Under Pressure Again","Apple, JD.Com Slip as U.S. Stocks Come Under Pressure Again... ",English,0.17852858,0,neutral,"Nov. 19, 2018 at 8:38 a.m. ET"
5325,PROCESSED,The Dow Dove 396 Points Because the Carving Started Early,The Dow Dove 396 Points Because the Carving Started Early... ,English,0.17969182,0,neutral,"Nov. 19, 2018 at 5:48 p.m. ET"
5326,PROCESSED,Software stocks experience worst selloff in nearly 3 years as tech continues to get beaten up,Software stocks experience worst selloff in nearly 3 years as tech continues to get beaten up... ,English,0.12847497,-0.49000001,negative,"Nov. 19, 2018 at 4:38 p.m. ET"
5327,PROCESSED,Dow closes down nearly 400 points as tech losses batter stock market,Dow closes down nearly 400 points as tech losses batter stock market... ,English,0.25091666,-0.600000024,negative,"Nov. 19, 2018 at 4:26 p.m. ET"
5328,PROCESSED,Apple Stock Fell on a New Report of iPhone Production Cuts,Apple Stock Fell on a New Report of iPhone Production Cuts... ,English,0.11083693,0,neutral,"Nov. 19, 2018 at 9:40 a.m. ET"
5329,PROCESSED,Nasdaq logs worst day in 3 weeks as technology sector sinks stock market to start Thanksgiving week,Nasdaq logs worst day in 3 weeks as technology sector sinks stock market to start Thanksgiving week... ,English,0.12788028,-0.49000001,negative,"Nov. 19, 2018 at 4:11 p.m. ET"
5330,PROCESSED,"Fat lady isn’t singing bull market’s swan song—‘but if you listen closely you can hear her warming up’, says strategist","Fat lady isn’t singing bull market’s swan song—‘but if you listen closely you can hear her warming up’, says strategist... ",English,0.30682352,0,neutral,"Nov. 19, 2018 at 4:11 p.m. ET"
5331,PROCESSED,"Market Selloff Spares Financials, Home Builders","Market Selloff Spares Financials, Home Builders... ",English,0.6640198,0,neutral,"Nov. 19, 2018 at 4:06 p.m. ET"
5332,PROCESSED,"Market timers are on the sidelines, which means you might want to jump in","Market timers are on the sidelines, which means you might want to jump in... ",English,0.14332733,0,neutral,"Nov. 19, 2018 at 2:41 p.m. ET"
5333,PROCESSED,Google parent Alphabet's stock closing in on first bear market in 7 years,Google parent Alphabet's stock closing in on first bear market in 7 years... ,English,0.11032539,0,neutral,"Nov. 19, 2018 at 2:36 p.m. ET"
5334,PROCESSED,Apple CEO Tim Cook Says Tech Regulation Is ‘Inevitable’ Because the Free Market Isn’t Working,Apple CEO Tim Cook Says Tech Regulation Is ‘Inevitable’ Because the Free Market Isn’t Working... ,English,0.18145311,0,neutral,"Nov. 19, 2018 at 1:01 p.m. ET"
5335,PROCESSED,Apple's stock dips briefly into bear-market territory before paring losses,Apple's stock dips briefly into bear-market territory before paring losses... ,English,0.44532308,-0.600000024,negative,"Nov. 19, 2018 at 12:22 p.m. ET"
5336,PROCESSED,"Dow tumbles 425 points to start Thanksgiving week; Boeing, Apple deliver biggest intraday blows","Dow tumbles 425 points to start Thanksgiving week; Boeing, Apple deliver biggest intraday blows... ",English,0.16040136,-0.49000001,negative,"Nov. 19, 2018 at 12:07 p.m. ET"
5337,PROCESSED,"Bearish momentum persists: S&P 500, Nasdaq stall at well-defined resistance","Bearish momentum persists: S&P 500, Nasdaq stall at well-defined resistance... ",English,0.21658528,-0.525842607,negative,"Nov. 19, 2018 at 12:00 p.m. ET"
5338,PROCESSED,Apple's stock selloff cutting nearly 40 points off Dow's price,Apple's stock selloff cutting nearly 40 points off Dow's price... ,English,0.25602937,0,neutral,"Nov. 19, 2018 at 10:02 a.m. ET"
5339,PROCESSED,"Shares of Apple, iPhone suppliers extend losses after WSJ report of further production cuts","Shares of Apple, iPhone suppliers extend losses after WSJ report of further production cuts... ",English,0.17554088,-0.600000024,negative,"Nov. 19, 2018 at 10:01 a.m. ET"
5340,PROCESSED,Apple's stock drop shaving about 30 points off the Dow's price,Apple's stock drop shaving about 30 points off the Dow's price... ,English,0.20825431,0,neutral,"Nov. 19, 2018 at 9:48 a.m. ET"
5341,PROCESSED,Apple's stock falls 2.3% to pace Dow decliners,Apple's stock falls 2.3% to pace Dow decliners... ,English,0.14754398,0,neutral,"Nov. 19, 2018 at 9:47 a.m. ET"
5342,PROCESSED,The 6 Best Tech Deals for Black Friday 2018,The 6 Best Tech Deals for Black Friday 2018... ,English,0.15640861,0.588000059,positive,"Nov. 18, 2018 at 10:00 a.m. ET"
5343,PROCESSED,Apple Stock Could Keep Falling. Here’s Why,Apple Stock Could Keep Falling... Here’s Why... ,English,0.89717066,0,neutral,"Nov. 17, 2018 at 6:30 a.m. ET"
